autor,campus,grau,degree_cent,betweenness,closeness,eigenvector,pagerank
SERGIO DANIEL CARVALHO CANUTO,CÂMPUS ANÁPOLIS,4,0.004962779156327543,0.001741596412003144,0.12370495482449942,2.0111253445612024e-07,0.0019468730630846666
DANIEL XAVIER DE SOUSA,CÂMPUS ANÁPOLIS,6,0.007444168734491315,0.00785144350962823,0.13156703735555,2.0116419770254415e-07,0.0020942621844533688
Wellington Santos Martins,REITORIA,2,0.0024813895781637717,0.0,0.1108995591102446,6.980879468813889e-09,0.0010935689952241204
JOSE LUIZ FERRAZ BARBOSA,CÂMPUS GOIÂNIA,11,0.013647642679900745,0.0029725636741452857,0.14484840373582966,0.07222623045243771,0.0012886535619518061
WESLEY PACHECO CALIXTO,CÂMPUS INHUMAS,47,0.05831265508684864,0.0471004830428677,0.1706586603053313,0.601606772027993,0.016487334227979527
THIAGO MARTINS PEREIRA,CÂMPUS VALPARAÍSO DE GOIÁS,8,0.009925558312655087,0.0002852402751964329,0.14775614120859354,0.058126253430201474,0.0010949917689608243
ELDER GERALDO DOMINGUES,CÂMPUS GOIÂNIA,31,0.038461538461538464,0.01537479086012921,0.1609817820377143,0.40568827344295894,0.007835421328977498
RODRIGO ALVES DE LIMA,CÂMPUS GOIÂNIA,8,0.009925558312655087,5.858677276459998e-05,0.14775614120859354,0.0745054470945807,0.0013155959417853723
Aylton  José Alves,CÂMPUS GOIÂNIA,30,0.03722084367245657,0.018802304902081537,0.16046185702507737,0.4391223952482659,0.008068994404731272
VIVIANE MARGARIDA GOMES PACHECO,CÂMPUS INHUMAS,17,0.02109181141439206,0.010625539220965987,0.14953499618175944,0.20613788938684732,0.00395279344985513
LUCIANO EDUARDO BRAGA DOS SANTOS,CÂMPUS GOIÂNIA,5,0.006203473945409429,0.00012568410685020583,0.138056276433177,0.01520841484077279,0.00046786886562438757
SERGIO BOTELHO DE OLIVEIRA,CÂMPUS GOIÂNIA,17,0.02109181141439206,0.016188669105426955,0.14981681863969717,0.04389449259577773,0.0027301532629822023
LICINIO DE MORAES SANTOS,CÂMPUS GOIÂNIA,6,0.007444168734491315,0.0003694001644335585,0.14803129230954062,0.04164934616532679,0.0007421759983225597
ANA CLARA DE OLIVEIRA FERRAZ BARBOSA,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.0004216411104820759,0.13815224881860153,0.007725104742261492,0.000298463689330127
BRUNA ANTUNES FURTADO PEREIRA,CÂMPUS FORMOSA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
AUDINEY JOSE PEREIRA,CÂMPUS FORMOSA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
LUCIVANIO OLIVEIRA SILVA,CÂMPUS VALPARAÍSO DE GOIÁS,1,0.0012406947890818859,0.0,0.0012406947890818859,2.967407484516893e-26,0.0012391573729863693
MARCIA ROSA DE MELO,CÂMPUS VALPARAÍSO DE GOIÁS,1,0.0012406947890818859,0.0,0.0012406947890818859,2.967407484516893e-26,0.0012391573729863693
PATRICIA LAYNE ALVES TRALDI,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.001741596412003144,0.09288712779881202,1.9182059227504655e-09,0.00070476746257989
VICTOR TOMAZ DE OLIVEIRA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.08205285298330235,1.3424737744769526e-11,0.0004853974407025234
MARLON ANDRE CAPANEMA,CÂMPUS GOIÂNIA,7,0.008684863523573201,0.007717329908967168,0.1069601775702682,2.756681338133632e-07,0.0013756372975034237
REJANE DIAS PEREIRA MOTA,CÂMPUS ANÁPOLIS,1,0.0012406947890818859,0.0,0.10818291231658046,5.089264525862336e-09,0.0004016938726000979
TATIANA DE OLIVEIRA ZUPPA NETO,CÂMPUS URUAÇU,6,0.007444168734491315,0.03737883794181094,0.12784304273114075,7.336437031945893e-07,0.00152333878684368
BRUNNA CAROLINNE ROCHA SILVA FURRIEL,CÂMPUS SENADOR CANEDO,7,0.008684863523573201,0.000980029738507191,0.13926559910690842,0.056241807563876055,0.0012037511527681387
UYARA FERREIRA SILVA,CÂMPUS FORMOSA,5,0.006203473945409429,0.0006485259348890746,0.13931441284651827,0.027467922327956664,0.0007018824041138841
ALFREDO DE OLIVEIRA ASSIS,CÂMPUS SENADOR CANEDO,10,0.012406947890818858,0.01743988419465974,0.1391193629160366,0.03724607450517631,0.0016102147931211603
MARCIO RODRIGUES DA CUNHA REIS,CÂMPUS SENADOR CANEDO,17,0.02109181141439206,0.004617360400324174,0.1575362742176443,0.26328582275547635,0.004368285417552585
LEIZER FERNANDES MORAES,CÂMPUS JATAÍ,9,0.011166253101736972,0.01911685170366143,0.13001767087049937,9.136149083194828e-10,0.0020570626404519967
RODRIGO CLAUDINO DIOGO,CÂMPUS ANÁPOLIS,6,0.007444168734491315,0.022481502698237135,0.1282141999519731,8.9194780595439e-10,0.001420888310533856
MARTA JOAO FRANCISCO SILVA SOUZA,CÂMPUS JATAÍ,9,0.011166253101736972,0.006947890818858561,0.12650032458660618,1.8084559612526138e-09,0.0036946916582761913
TATTIANA FERNANDES DE OLIVEIRA MELO,CÂMPUS JATAÍ,4,0.004962779156327543,0.019837765026970527,0.14612647788643993,1.23915799876781e-07,0.0010000697666253738
MARA RUBIA DE SOUZA RODRIGUES MORAIS,CÂMPUS JATAÍ,9,0.011166253101736972,0.009889475092798727,0.1238977617989765,4.343280269039936e-10,0.0016187019997397124
RITA RODRIGUES DE SOUZA,CÂMPUS JATAÍ,11,0.013647642679900745,0.019381535364513716,0.1360246474507586,9.016991784035866e-10,0.004526058112644967
ALADIR FERREIRA DA SILVA JUNIOR,CÂMPUS JATAÍ,4,0.004962779156327543,2.9283479493858173e-05,0.1187168518073825,4.093992786999774e-11,0.001268232879004961
MARLUCE SILVA SOUSA,CÂMPUS JATAÍ,9,0.011166253101736972,0.025805325873206997,0.13532993525744522,7.783028018720189e-10,0.0017550639818006049
LAISSE SILVA LEMOS,CÂMPUS JATAÍ,6,0.007444168734491315,0.001960494613575058,0.11968202946435309,5.378192463938932e-11,0.0015448317528491823
WOLNEY HELENO DE MATOS,CÂMPUS URUAÇU,2,0.0024813895781637717,0.001741596412003144,0.12162301709030496,3.6060055421860304e-07,0.0007982658054894681
FABIANA GOMES,CÂMPUS GOIÂNIA,13,0.016129032258064516,0.03754210622411888,0.14693679107250152,5.1933739209866054e-05,0.004491434165843238
PEDRO HENRIQUE FRANCO MORAES,CÂMPUS VALPARAÍSO DE GOIÁS,10,0.012406947890818858,0.0018943952184838392,0.14786607881365946,0.04990095419022788,0.0012987130857024973
PEDRO JOSE ABRAO,CÂMPUS GOIÂNIA,7,0.008684863523573201,0.0010410424879599895,0.14770123368677687,0.02308603675375985,0.0005649717190264108
ALANA DA SILVA MAGALHAES,CÂMPUS GOIÂNIA,15,0.018610421836228287,0.020817846023308946,0.15580714223877562,0.15315104298737764,0.002627847138757359
JOSE LUIS DOMINGOS,CÂMPUS GOIÂNIA,38,0.04714640198511166,0.07739682761512717,0.18115953502785626,0.2750141121755947,0.006848316881974487
JOAO RICARDO BRAGA DE PAIVA,CÂMPUS FORMOSA,14,0.017369727047146403,0.010570511468126589,0.14858468031817443,0.08593788093975904,0.0022037965564618554
LUCAS VASCONCELOS DE MORAIS,CÂMPUS VALPARAÍSO DE GOIÁS,1,0.0012406947890818859,0.0,0.12218383641288552,0.0006926091698115714,0.0002778582485867006
RUBERLEY RODRIGUES DE SOUZA,CÂMPUS JATAÍ,7,0.008684863523573201,0.002176460085696711,0.12018869665894062,1.722362270465781e-09,0.003304237724477432
DANILLO VAZ BORGES DE ASSIS,CÂMPUS JATAÍ,3,0.0037220843672456576,0.004695503957637333,0.10991814708272031,2.462904566373903e-11,0.0006699837453546062
DAVID JUNGER DA FONSECA ALVES,CÂMPUS LUZIÂNIA,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,6.349416612104377e-26,0.0018136111454467932
ALCYR ALVES VIANA NETO,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0016542597187758478,2.0078750471941102e-26,0.0005689020463520565
CINTIA CAMPOS FERREIRA,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.0,0.1374356915114511,0.004243662528014469,0.00042861101344836056
ENIO PRATES VASCONCELOS FILHO,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.0,0.1374356915114511,0.004243662528014469,0.00042861101344836056
SANDERSON OLIVEIRA DE MACEDO,CÂMPUS GOIÂNIA,4,0.004962779156327543,3.739907229909736e-05,0.1374832306645163,0.005406425319185757,0.0005986854219865341
CHARLES DOS SANTOS COSTA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.10742270806786934,1.3960088357480157e-06,0.0006025703145702901
RENATO JAYME DIAS,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.001741596412003144,0.12678278145171182,0.0001004977717569491,0.0007353705748117392
VICTOR REGIS BERNARDELI,CÂMPUS ITUMBIARA,13,0.016129032258064516,0.0050060670276322015,0.15453499994211378,0.01447222808297645,0.002590314311959617
ROGERIO SOUSA E SILVA,CÂMPUS INHUMAS,8,0.009925558312655087,0.002012314563595816,0.14998642258532702,1.3672053604551281e-05,0.002369097928161955
Henrique Valle de Lima,CÂMPUS GOIÂNIA,5,0.006203473945409429,0.0004788722310318094,0.1403970398626339,4.298190789461716e-06,0.0010681293679609693
MANOEL IVANY DE QUEIROZ JUNIOR,CÂMPUS GOIÂNIA,11,0.013647642679900745,0.008605007555839683,0.14129542120551603,0.011984367281201376,0.0018350342351105594
GIOVANI AUD LOURENCO,CÂMPUS ITUMBIARA,2,0.0024813895781637717,0.00644644474585647,0.13639808505529055,9.190785941006938e-05,0.00041436563375326176
JOSEMAR ALVES DOS SANTOS JUNIOR,CÂMPUS ITUMBIARA,18,0.022332506203473945,0.021336192736373404,0.1670016890130742,0.013237008227725253,0.0030576595034836943
MIRIAN CRISTIANE ALVES BRITO,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.001741596412003144,0.12972063311067775,7.532281463747913e-10,0.001338926269929249
ELYMAR PEREIRA CABRAL,CÂMPUS INHUMAS,1,0.0012406947890818859,0.0,0.10952439235357306,1.5718264068301926e-11,0.0008687145747417427
EDUARDO DE CARVALHO REZENDE,CÂMPUS APARECIDA DE GOIÂNIA,2,0.0024813895781637717,0.0,0.12967830990248502,7.529010966905775e-10,0.000581111675398426
RENATA LUIZA DA COSTA,CÂMPUS INHUMAS,20,0.024813895781637715,0.11087991887608946,0.1588585211235478,1.0755908656447894e-07,0.004535615553562996
BRUNO GABRIEL GUSTAVO LEONARDO ZAMBOLINI VICENTE,CÂMPUS ITUMBIARA,1,0.0012406947890818859,0.0,0.12751492455922894,0.00010623096450662412,0.0002267201631168286
SERGIO BATISTA DA SILVA,CÂMPUS ITUMBIARA,17,0.02109181141439206,0.005112484952623419,0.1557460892833529,0.015302859827257908,0.00230691771326962
Rodrigo da Silva Amorim,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0016542597187758478,5.232446452666228e-28,0.0006965781931534234
CLAUDIO JOSE DA SILVA,CÂMPUS GOIÂNIA,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,1.1700105194079058e-27,0.0018136111454467928
REGINALDO DE FATIMA GOMES PACHECO,CÂMPUS INHUMAS,2,0.0024813895781637717,0.0017835384102028967,0.1251461019682357,2.2239231939223644e-06,0.0006118399934366983
ALEX SANTOS BANDEIRA BARRA,CÂMPUS INHUMAS,4,0.004962779156327543,0.0017666330789035396,0.1327091885980356,0.0003204514425298876,0.0016231755527363859
JULIO CESAR CAIXETA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
LIDIA MILHOMEM PEREIRA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
HARLEY FERNANDES RODRIGUES,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.0,0.004060455673358899,8.326369977813664e-25,0.0012268412371780964
Francyelli Mariana dos Santos Mello Andrade,CÂMPUS LUZIÂNIA,5,0.006203473945409429,4.007212983370066e-05,0.006380716058135413,1.360474129854035e-24,0.0031611196611703828
LUIS CESAR BRANQUINHO,CÂMPUS GOIÂNIA,2,0.0024813895781637717,7.706178814173204e-06,0.004060455673358899,5.570580419718742e-25,0.0008693059581509361
ELITON PERPETUO ROSA PEREIRA,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.0018464004438758996,0.11149060865388966,5.768162453822585e-11,0.0025779691566258627
CRISTIANO APARECIDO DA COSTA,CÂMPUS GOIÂNIA,7,0.008684863523573201,0.014988121364397219,0.13147999333480537,8.272229778671019e-10,0.003611640648520874
FABRICIO VIEIRA CAMPOS,CÂMPUS JATAÍ,1,0.0012406947890818859,0.0,0.1028367451102501,1.2963339354626484e-11,0.0004969404208383255
PAULO HENRIQUE DE SOUZA,CÂMPUS JATAÍ,10,0.012406947890818858,0.006995360880353868,0.12044364237912623,9.336273207478718e-10,0.004208508966520219
CHARLISE FORTUNATO PEDROSO,CÂMPUS GOIÂNIA OESTE,20,0.024813895781637715,0.005856341035294717,0.14109478872954087,1.4714369061113144e-05,0.003853416677431471
JULIANA PIRES RIBEIRO,CÂMPUS GOIÂNIA OESTE,4,0.004962779156327543,5.863467410040716e-05,0.11783694629443124,1.6578066459222034e-07,0.0006304800734648344
PATRICIA CARVALHO DE OLIVEIRA,CÂMPUS ÁGUAS LINDAS DE GOIÁS,11,0.013647642679900745,0.003575842777405558,0.11815220566323324,4.169226200041161e-07,0.0023057256661015582
Renata Elias da Silva,CÂMPUS GOIÂNIA OESTE,3,0.0037220843672456576,8.663946752506162e-06,0.11780202129552951,3.1078741262000496e-07,0.0005432240006734391
LYRIANE APOLINARIO DE ARAUJO,CÂMPUS GOIÂNIA OESTE,15,0.018610421836228287,0.0008723254305301992,0.1407450495223501,1.196180298627216e-05,0.002946748258745724
ALINE PEREIRA DA SILVA,CÂMPUS ÁGUAS LINDAS DE GOIÁS,2,0.0024813895781637717,2.774891574731286e-06,0.11755812477110815,1.853720547970439e-07,0.0003097272310595593
SERGIO HENRIQUE DE ALMEIDA,CÂMPUS JATAÍ,1,0.0012406947890818859,0.0,0.09887164672913348,6.018918534002892e-14,0.0003519873186798972
CARLOS CEZAR DA SILVA,CÂMPUS JATAÍ,6,0.007444168734491315,0.0020661264663545693,0.11504023729410033,8.630744363050875e-12,0.001758886792384849
ANTONIO PASQUALETTO,CÂMPUS GOIÂNIA,8,0.009925558312655087,0.005888097850784416,0.14612647788643993,0.0001621320929542019,0.002630519888137197
THIAGO AUGUSTO MENDES,CÂMPUS GOIÂNIA,16,0.019851116625310174,0.09821520467355262,0.17791585490202177,0.0038559239688499046,0.00418453127910421
FABIO DE SOUZA,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.12099361334889394,3.3758146638339013e-06,0.0004438813286589253
ALDO MURO JUNIOR,CÂMPUS GOIÂNIA,6,0.007444168734491315,0.027672401726411038,0.146774010284755,3.32242310195923e-05,0.0012962765212988104
ELISANGELA CARDOSO DE LIMA BORGES,CÂMPUS INHUMAS,1,0.0012406947890818859,0.0,0.08478328068496516,1.337792291880737e-11,0.0012933432355694428
FERNANDO PEREIRA DE SA,CÂMPUS INHUMAS,4,0.004962779156327543,0.0026031472034277084,0.09640165409922788,1.3617297520150355e-10,0.002513593706616942
JOSIANE DOS SANTOS LIMA,CÂMPUS APARECIDA DE GOIÂNIA,3,0.0037220843672456576,0.001741596412003144,0.10423918695282365,3.018973760129856e-13,0.001351338632513917
LUIZ FERNANDO NUNES ROCHA,CÂMPUS SENADOR CANEDO,4,0.004962779156327543,0.0020976477932176606,0.10604696367425737,4.668132377160728e-13,0.0016538051102648556
NERI EMILIO SOARES JUNIOR,CÂMPUS APARECIDA DE GOIÂNIA,7,0.008684863523573201,0.00832493015300006,0.12091999387012979,2.1234117132807252e-11,0.002414858991156161
FERNANDO MARCOS DA SILVA,CÂMPUS GOIÂNIA OESTE,1,0.0012406947890818859,0.0,0.0012406947890818859,2.967407484516893e-26,0.0012391573729863693
ABDALLA ANTONIOS KAYED ELIAS,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,2.967407484516893e-26,0.0012391573729863693
LUIZA HELENA BARREIRA MACHADO,CÂMPUS LUZIÂNIA,5,0.006203473945409429,0.022159887798036463,0.08868005797659897,4.972175871148385e-13,0.00151698877757465
RENATHA CANDIDA DA CRUZ,CÂMPUS URUAÇU,3,0.0037220843672456576,0.023880621749725408,0.10080243972891621,7.171955623874022e-11,0.0009360345234230335
Luane Schiochet Pinto,CÂMPUS GOIÂNIA,6,0.007444168734491315,0.00033449465080246586,0.14364438736939522,0.04029972628633546,0.0011236782258976505
DAYWES PINHEIRO NETO,CÂMPUS GOIÂNIA,15,0.018610421836228287,0.020462438609808876,0.16269505519898347,0.1293299899834686,0.002616919629189403
A. F. Faria,CÂMPUS ANÁPOLIS,10,0.012406947890818858,0.003935701502454266,0.1490862790139222,0.018517874059472587,0.000703074958223486
SIMONE SOUZA RAMALHO,CÂMPUS GOIÂNIA,3,0.0037220843672456576,5.086078017354315e-06,0.13607121528624327,0.007705420851019806,0.00037682515560071364
TAMIRIS AUGUSTO MARINHO,CÂMPUS GOIÂNIA OESTE,7,0.008684863523573201,2.1660232671632137e-05,0.11794184565315033,4.949886215996514e-07,0.0014367912626327185
PATRICIA SILVA NUNES,CÂMPUS GOIÂNIA OESTE,7,0.008684863523573201,2.0792765206393946e-05,0.11794184565315033,4.963077832568285e-07,0.0015080493631408943
KESIA MENDES BARBOSA OLIVEIRA,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.10318380577651003,1.476861550404935e-13,0.00039114368797769976
AILTON ANTONIO DE SOUSA JUNIOR,CÂMPUS VALPARAÍSO DE GOIÁS,1,0.0012406947890818859,0.0,0.0037220843672456576,6.911449690374826e-25,0.0008573633596681703
PATRICIA THIEME ONOFRI SAIKI,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0037220843672456576,6.911449690374826e-25,0.0008573633596681703
D. M. Silva,CÂMPUS URUAÇU,2,0.0024813895781637717,1.541235762834641e-05,0.004466501240694789,3.694056197239187e-25,0.0010639038471388662
MARCELO FERREIRA MILHOMENS,CÂMPUS ANÁPOLIS,1,0.0012406947890818859,0.0,0.0016542597187758478,7.853422887083195e-30,0.0009519304867561574
PATRICIA VILELA MARGON,CÂMPUS GOIÂNIA,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,1.1106417157962172e-29,0.0018136111454467932
LUCAS NOJOSA OLIVEIRA,CÂMPUS GOIÂNIA OESTE,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
Oliveira LN,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
LUCIANA GOMES RIBEIRO,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.0018610421836228288,2.435142904744386e-29,0.0008695841213877634
DIOVANIA DA SILVA NASCIMENTO,CÂMPUS APARECIDA DE GOIÂNIA,2,0.0024813895781637717,6.164943051338563e-06,0.002791563275434243,3.940143987339476e-29,0.001608730624584975
MONICA GRAZIELLA DE PAOLIS BARTHOLO,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.09288712779881202,4.246956940969515e-15,0.00047028458099286874
JOSUE VIDAL PEREIRA,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.007161091691995334,0.10701777594268082,6.091419740574157e-13,0.0016726396873036429
KENIA ERICA GUSMAO MEDEIROS,CÂMPUS FORMOSA,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
LARISSA SILVA NASCIMENTO,CÂMPUS VALPARAÍSO DE GOIÁS,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
GIZELE GERALDA PARREIRA,CÂMPUS GOIÂNIA,5,0.006203473945409429,0.003065892366465781,0.11850447819055356,8.972365421499099e-11,0.0012964711079534444
LUCIANO DUARTE DA SILVA,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.001157626291168618,0.11882332432021422,9.795351586496562e-10,0.002030008661075467
João Carlos Pires-Oliveira,CÂMPUS GOIÂNIA,2,0.0024813895781637717,0.001741596412003144,0.14210368961427122,5.356883548906816e-05,0.0010246486312345878
GIOVANE BATALIONE,CÂMPUS GOIÂNIA,1,0.0012406947890818859,0.0,0.11822249251966585,1.4871613423873188e-06,0.0007665214218077069
LUCY MIRIAN CAMPOS TAVARES NASCIMENTO,CÂMPUS FORMOSA,1,0.0012406947890818859,0.0,0.0012406947890818859,1.0542349160818154e-24,0.0012391573729863693
LUCAS EVANGELISTA GONCALVES,CÂMPUS FORMOSA,1,0.0012406947890818859,0.0,0.0012406947890818859,1.0542349160818154e-24,0.0012391573729863693
Maysa Costa Alves,CÂMPUS URUAÇU,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
M. C. Alves,CÂMPUS URUAÇU,1,0.0012406947890818859,0.0,0.0012406947890818859,4.5279044868727005e-31,0.0012391573729863693
NAYARA SANTANA DE PAULA,CÂMPUS ITUMBIARA,2,0.0024813895781637717,0.0,0.1277198007233665,0.00044676744277774127,0.0003448350406681825
OLIVIO CARLOS NASCIMENTO SOUTO,CÂMPUS ITUMBIARA,18,0.022332506203473945,0.004611200009506309,0.15592939185999083,0.016875194517822937,0.0028183984052100597
JAQUELINE OLIVEIRA REZENDE,CÂMPUS ITUMBIARA,4,0.004962779156327543,3.39071867823621e-05,0.0060794044665012405,6.635116889159843e-20,0.0019423837681019232
LARISSA MARQUES PERES,CÂMPUS VALPARAÍSO DE GOIÁS,1,0.0012406947890818859,0.0,0.0037996277915632757,2.4105722026990793e-20,0.0010109283624238506
ANDREIA ALVES DO PRADO,CÂMPUS URUAÇU,1,0.0012406947890818859,0.0,0.0016542597187758478,7.853422887083195e-30,0.0009519304867561574
JHONVALDO DE CARVALHO SANTANA,CÂMPUS URUAÇU,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,1.1106417157962172e-29,0.0018136111454467932
LENIR DE JESUS BARCELOS COELHO,CÂMPUS ANÁPOLIS,1,0.0012406947890818859,0.0,0.1318288623055113,4.402501799704832e-09,0.0005573094350435257
CLAUDIA HELENA DOS SANTOS ARAUJO,CÂMPUS ANÁPOLIS,24,0.02977667493796526,0.09644290403820333,0.16223021218412922,3.1709675075002826e-07,0.0067728415319640856
DARLENE ANA DE PAULA VIEIRA,CÂMPUS INHUMAS,6,0.007444168734491315,0.007828419654627345,0.13253218401170944,8.028144661369407e-10,0.001590958935774149
JOEMA RODRIGUES CARDOSO SANTOS,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.0034770278809549493,0.11164719658739232,5.586628066671197e-12,0.00122661757221802
KEMUEL KESLEY FERREIRA DOS SANTOS,CÂMPUS INHUMAS,1,0.0012406947890818859,0.0,0.0958899927264455,4.3053192850585456e-14,0.00045645830952947933
RONAN GIL DE MORAIS,CÂMPUS GOIÂNIA,5,0.006203473945409429,0.008536493894137657,0.11102346923215548,6.16003780195451e-12,0.0019100952043796379
CAMILA SILVEIRA DE MELO,CÂMPUS INHUMAS,2,0.0024813895781637717,0.0,0.11265986957231196,2.346728487293911e-11,0.0008831523754649026
SIMONE SILVA MACHADO,CÂMPUS INHUMAS,7,0.008684863523573201,0.002033852738294651,0.13253218401170944,8.26659085534828e-10,0.0029542833508647607
ANGEL JOSE VIEIRA BLANCO,CÂMPUS INHUMAS,5,0.006203473945409429,0.0017487888455630391,0.12229662149265126,6.58958073423407e-11,0.0022932964097247418
FLAVIO ADALBERTO GOMES,REITORIA,8,0.009925558312655087,0.00019600116813156977,0.14010011274272705,0.06746038329994697,0.0014879136096868893
ANDRE AUGUSTO NOBREGA DANTAS,CÂMPUS FORMOSA,3,0.0037220843672456576,0.0,0.14225627052652706,0.0002958125938552019,0.0019011875836631366
MILTON PEREIRA DAS NEVES FILHO,CÂMPUS FORMOSA,4,0.004962779156327543,0.0022043163751658324,0.1425624174501853,3.388511176439493e-05,0.0012099689684077148
ALEXANDRE BORGES FERNANDES CAMOZZI,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.0022043163751658324,0.1425624174501853,3.388511176439493e-05,0.0012099689684077148
MICHELLY CHRISTINE DOS SANTOS,CÂMPUS CIDADE DE GOIÁS,1,0.0012406947890818859,0.0,0.1185751849197842,6.254171959772977e-11,0.0004822960678840244
LORENNA SILVA OLIVEIRA COSTA,CÂMPUS INHUMAS,8,0.009925558312655087,0.005607907950783774,0.14261357009369094,4.5002647052479884e-09,0.0027897779382631133
DIVA MENDONCA GARCIA,CÂMPUS APARECIDA DE GOIÂNIA,2,0.0024813895781637717,3.0824715256692815e-06,0.0024813895781637717,6.349416612104377e-26,0.0018136111454467932
RENATA CUNHA DOS REIS,CÂMPUS APARECIDA DE GOIÂNIA,1,0.0012406947890818859,0.0,0.0016542597187758478,6.023625140200522e-26,0.0013349589271602585
DEBORA PEREIRA DA SILVA,CÂMPUS GOIÂNIA,6,0.007444168734491315,0.007608160295421299,0.1402979244091481,0.010371730571729508,0.0008871255406432688
Aylton Alves,CÂMPUS GOIÂNIA,5,0.006203473945409429,0.001889710328986046,0.13844096825186925,0.02165441822894943,0.0005026265725698079
JOACHIM WERNER ZANG,CÂMPUS GOIÂNIA,8,0.009925558312655087,0.012652817966897368,0.15465526064245783,0.007760337737641061,0.001762625355362805
A. J. Alves,CÂMPUS GOIÂNIA,8,0.009925558312655087,0.0005422779820608954,0.1483074700937002,0.050823075398276074,0.00105000763445975
LEOVIR CARDOSO ALELUIA JUNIOR,CÂMPUS GOIÂNIA,5,0.006203473945409429,0.0,0.14726343825532295,0.037123356677562926,0.0006891923362019902
GHUNTER PAULO VIAJANTE,CÂMPUS ITUMBIARA,30,0.03722084367245657,0.04317243867775197,0.16397030521910752,0.041398480893666614,0.0066155293975336885
G. C. Lemos,CÂMPUS GOIÂNIA,6,0.007444168734491315,0.002338620758050214,0.1468824907062515,0.005363248163799586,0.00042056300421182066
FERNANDO SCHIMIDT,CÂMPUS GOIÂNIA,9,0.011166253101736972,0.007597587964841554,0.15562412680153354,0.002406162395558364,0.0020532509822727466
PAULO DE TARSO FERREIRA SALES,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.0,0.13061584615547703,0.0009974392533923483,0.0011151985108848984
SAULO RODRIGUES E SILVA,REITORIA,3,0.0037220843672456576,0.00022903034720029694,0.1476463669580671,0.00611884960136929,0.0004649972804463195
LUCAS NONATO DE OLIVEIRA,CÂMPUS GOIÂNIA,2,0.0024813895781637717,9.627762544956828e-05,0.12980536245954166,6.686169908951868e-05,0.0006570053517547807
LORENA RIBEIRO MELO,CÂMPUS GOIÂNIA,3,0.0037220843672456576,0.0,0.059269910505683955,1.7660218087790207e-20,0.001200572220162094
PAULA GRACIANO PEREIRA,CÂMPUS GOIÂNIA,4,0.004962779156327543,0.005206294406855417,0.06470194039575396,1.8802773686313523e-19,0.0017313740589632958
ANTONIO BORGES JUNIOR,CÂMPUS ANÁPOLIS,3,0.0037220843672456576,0.0,0.059269910505683955,1.9229420066506808e-20,0.0013488200455293493
SERGIO SILVA FILGUEIRA,CÂMPUS ANÁPOLIS,3,0.0037220843672456576,0.0,0.059269910505683955,1.9229420066506808e-20,0.0013488200455293493
